,test_cas,smiles,pubchem2d,atom_number,alone_atom_number,bonds_number,doubleBond,tripleBond,ring_number,Mol,MorganDensity,LogP,oh_count,MeltingPoint,WaterSolubility
423,123-33-1,O=C1NNC(=O)C=C1,10000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000110000000000000000000000000000000100000000000100000011000000000000000000000000000000000000000011000100000000000000000100010000000000000100001010100100001000000000000100000000000000000000000000000000000000000000010000110100010100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.3583524013215925,3,0,1,0.34554713867976206,1.0,-0.9368000000000005,0,274.879,0.5386678369020272
424,123-54-6,CC(=O)CC(C)=O,11000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000100100000001000000000000000000000100000000000000000000000000000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.49281614988615063,0,0.2984757426773952,2,0,0,0.3185417720792042,1.1428571428571428,0.5545,0,-13.2572,1.3540453862955295
425,123-66-0,CCCCCC(=O)OCC,11100000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000101000001000000000000010000000100000100000000000000000000000010000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000001100010000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5682879236970824,0,0.3834549617825017,1,0,0,0.4058975022411112,1.3,2.1298000000000004,0,-76.4085,-0.11740275603235899
426,123-72-8,CCCC=O,11000000011000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000101000001000000000000010000000100000000000000000000000000000000000000000000010000000000000001000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.424637089068492,0,0.2183098986658494,1,0,0,0.24025543798144022,1.8,0.9854,0,-85.7811,1.0584716595181036
427,123-86-4,CCCCOC(C)=O,11000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000101000001000000000000010000000100000100000000000000000000000010000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.33029012623330456,1,0,0,0.35408509036417113,1.625,1.3496000000000001,0,-83.6253,0.43782031814575023
428,123-91-1,C1COCCO1,11000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000101000001000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4611699480174543,0,0.2984757426773952,0,0,1,0.2880213310778418,0.6666666666666666,0.03320000000000001,0,-12.0231,1.940404660983426
429,124-04-9,OC(=O)CCCCC(O)=O,11000000011000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000000000100000001000000000000000000000000000100000000000000000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001100010000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5682879236970824,0,0.3834549617825017,2,0,0,0.40908095067996053,0.9,0.7160000000000002,2,124.179,0.9850326511866677
430,124-22-1,CCCCCCCCCCCCN,11100000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000100000000000110000010000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000100001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6254419979795045,0,0.4459642876951254,0,0,0,0.4661037012028725,0.6153846153846154,3.8660000000000023,0,33.1053,-0.6651415263313265
431,126-11-4,OCC(CO)(CO)[N+]([O-])=O,11000000011000100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000001000000100000000000000000000000110010001000101000011000000000000010000000000000000000000000000100000100001000000000000000010000000000000000000000000000001100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5682879236970824,2,0.3834549617825017,1,0,0,0.41710822741624776,1.2,-2.0211999999999994,3,200.863,1.8335748043159346
432,126-73-8,CCCCO[P](=O)(OCCCC)OCCCC,11100000011100000011100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000100000000000000000100000000000101000001000000000000010000000100000000000000000000000000000000100010000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6850021281749339,1,0.509879245788606,1,0,0,0.5531831337112029,0.7058823529411765,4.544600000000004,0,-70.3815,-0.4169875598884261
433,126-81-8,CC1(C)CC(=O)CC(=O)C1,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000111000000100100000001000000000000000000000100000000000000000000000000000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000101001000000001011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5682879236970824,0,0.4061629898909468,2,0,1,0.39910110466413584,1.1,1.3347,0,75.6118,0.5636587120619284
434,127-00-4,CC(O)CCl,10000000010000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000010000000000000100000000000000000000000100000010111101000001000000001000010000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.424637089068492,0,0.2183098986658494,0,0,0,0.304851121845627,2.0,0.6060000000000001,1,-15.178,1.3608139522791831
435,127-06-0,CC(C)=NO,10000000010000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000001000000100000000000000000000000100000001000100000010000000000000000000000100000000000000000000100000000000000000000001000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.424637089068492,0,0.2183098986658494,1,0,0,0.24349544731606565,1.6,0.8564,1,37.2167,1.3649340747191454
436,127-08-2,[K+].CC([O-])=O,00000000010000000011000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000100000001000000000000000000000100000100000000000000000000000000000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.424637089068492,2,0.1651450631166523,1,0,0,0.31378090952486015,1.8,-4.2398,0,180.452,2.0140461089416495
437,127-18-4,ClC(Cl)=C(Cl)Cl,00000000010000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4611699480174543,0,0.2617487322191224,1,0,0,0.43939614078801703,0.6666666666666666,3.0682,0,-13.3496,-0.3370901173268091
438,127-20-8,[Na+].CC(Cl)(Cl)C([O-])=O,00000000010000000011000000100000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000010000000000000000000000000000000000000100000000010100000001000000010000000000000100000100000000000000000000000000000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,2,0.2984757426773952,1,0,0,0.43811530195552806,1.625,-3.065899999999999,0,74.6861,1.5792912230344989
439,127-65-1,[Na+].Cc1ccc(cc1)[S](=O)(=O)[N-]Cl,10000000011000100011000000100000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001100000000100000000000110000000000000000000000000110000000000100000000101100000000000001100100000000110000000000000000000000000000010100000000000001000100000010000100000000001110000010000100000000000010000001000000000000000000000000010001000100000011000000000000000000010001000000010000010000000100010100000000001000100010000100000000010000000000000001000001000000000000000000010001000100000000111000000001000000000000000000011100001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.49281614988615063,3,0.4459642876951254,2,0,1,0.5154692593300844,1.2307692307692308,-0.7847799999999996,0,118.067,0.4382273953545312
440,127-66-2,CC(O)(C#C)c1ccccc1,11000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000110001000100100000001001100000000000001100100000000010000000000000000000001000000000110000000001101000100000010000100000000000001000000000100000000000000000001000000000000000000000000010001000100000000000000000000000100010001000000010000010011000100010100000000001000100010000100000000111000000000000001001001100000000000001000010001001100000000111100000001100000011100000000011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.424637089068492,0,0.42689379533577476,0,1,1,0.40915803363610126,1.3636363636363635,1.5272999999999999,1,40.7552,0.41292870845950475
441,128-44-9,[Na+].[O-][S]1(=NC(=O)c2ccccc12)=O,10000000011000100011000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000001111000000100000000000100000000000000000000000000110000000000100000011101100000000000001100000000000110000000000000000000000000000010100010000000001000100001010100100001000001100000110000100000000001000000001001000000000000000000000010001000100000011001000000000000010011001000000010000010000000110010100000001001010100010001100000000010000100000000011000001000000000000000000010001000100110000111000110001000100000000000100011100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000,0.49281614988615063,3,0.4636208057940475,3,0,2,0.49049262153323914,1.3076923076923077,-2.198299999999999,0,144.109,0.6513159844506385
442,128-58-5,COc1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9cc(OC)c(c1c5c24)c6c79,11100000011111000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000110000000000000000000000000000000000000000110000010101010000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000010001100100000011011000000000000000000010000000000100010000000001010100000010100100000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000000011000100100000001001001100000000010001000010001010100110000111110010001100100011110000100011101110000000000000000000110000000000000000000110000000000000000000110000000000000000000110000000000000000000110000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.7620965484714427,2,0,9,0.7126431418637963,0.4,8.177200000000003,0,354.185,-2.137817523621272
443,129-00-0,c1cc2ccc3cccc4ccc(c1)c2c34,11000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000011000001100000000000000000000000000000000000000000000000110000010101010000000000000000000001100000000000000000000000000000000000000000000000110000000000100000000001100000000000001100000000000011000000000000000000000000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000000000000000000000010001000100000000000000000000000000010001000000010000010000000100010100000000001000100010000100000000010000000000000001000001000000000000000000010001000100000000111000000001000000011000000000011101100000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.0,0,0.5486000248991539,0,0,4,0.48705689990995105,0.375,4.584000000000002,0,192.645,-1.7842603948810545
444,129-09-9,O=C1c2ccc3nc(sc3c2C(=O)c4ccc5nc(sc5c14)c6ccccc6)c7ccccc7,11000000011110110011000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100010110000000000000000000000001100000110000011000001100000110000000000000000000000000000000001011000110000011111111000000000000000000001111000000100000000000000000000000000000000000000110000001100100000011101111000000000001100001100000110110010000010000001000000001000101011000000001110100100011100100100010000000000100000111111000010100000011001010000101000111000000010001001100000110101001100000110010011011000000010000010000010110010111000001001010110010001100001000010000100001000011000001000000000000000111010001100100110000111000111011000100111000000100111101000100000000000000000001100000000000000000101000000000100000000100100000000000000000101100000000000000000101000000000100000000000000000000000000000000000000000000000000,0.38142788801162486,0,0.7196282008367483,2,0,7,0.6922229838424231,0.5,7.015400000000005,0,158.011,-1.5041392517830847
445,130-20-1,Clc1cc2C(=O)c3ccccc3C(=O)c2c4Nc5c(Cl)cc6C(=O)c7ccccc7C(=O)c6c5Nc14,11000000011110110011100000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000110000011000001100000110000000000000000000000000000000000000000111100010101010000000000000000000001111000000010000100000000000000000000000000000000110000001110100000011001100000100000001100001100000010000010110000000000000000000000100010000000001010100100010100100100000000000000100000100000000000000000001001010000010100000000000010001000100000000001000000000101011011001000000010000110000001111010110000011001011110010001110101000010000110001000011000001000000000000000110010001100100111000111000111011000100111000000100111101000110000000000000000000110000000000010000100100000000000110000100110000000000000000100110000000000010000100100000000000110000000000000000000000000000000000000000000000,0.6078788182600285,0,0.7309757722862915,4,0,7,0.7101907790241851,0.4444444444444444,5.447400000000003,0,226.884,-0.9399022886498486
446,131-11-3,COC(=O)c1ccccc1C(=O)OC,11000000011100000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000000100000001001100000000010001100100000100010000000000000000000010000000000100010000000001000100000110100100000100000000000000000100000000000000000001001000000000000000000000010001000100000000001000000000000100011001000000010000010011000110010100000000011010100011000100000000011000100000000001001001100000000000001000010001010100110000111110010111100100010100000100011101000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.4800586308849718,2,0,1,0.4772785781186758,0.9285714285714286,1.2597999999999998,0,73.7922,0.42161392012464355
447,131-52-2,[Na+].[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,00000000011000000010000000100000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000101000000010000000000000000000000000000000000000100000000110000000001001000000100000000000000000011010000000000000000000000000000000100000000000000000000000010000000000000000000000000000100000000000000000001000000010010001000000000000001000101001000000000001000000101110001000000010000010011000100010100000010001001000010010100000000011000000000000001001001100000000010001000010001000100000000111100000000100000000000000000000000000000000100000000100000000000100000000100000000000100000000100000000000100000000100000000000100000000100000000000100000000100000000000000000000000000000000000000000000,0.49281614988615063,2,0.4459642876951254,0,0,1,0.5722734068403431,0.6153846153846154,1.0311999999999997,0,149.697,-0.38957436857094085
448,131-92-0,O=C(Nc1cccc2C(=O)c3c4[nH]c5c(cc(NC(=O)c6ccccc6)c7C(=O)c8ccccc8C(=O)c57)c4ccc3C(=O)c12)c9ccccc9,11100000011111110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000011000001100000110000000000000000000000000000000001011000110000011111110000000000000000000001111000000000000100000000000000000000000000000000110000001100100000011001111000000000001100001100000011110010110010011001000000000000101010000000001110100101011100100101010000000000100000101000000000100000001001010000001000100000000010001001100100100001001000000110010011011000000010000010000011111010110000001001010110010001100001000010000110001000011000001001010000000000110010001100100111000111000111011000100011000000100011101100000000000000100000100100000000000000000100100000000000000000100000000000000100000100100000000000000000100100000000000000000000000000000000000000000000000000000000000,0.6570881998482009,1,0.8103487571182764,6,0,9,0.7737488262471198,0.39215686274509803,6.754900000000005,0,224.839,0.021219871912218094
449,132-64-9,o1c2ccccc2c3ccccc13,11000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000001001000000000011111110000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000000001100000000011011000000000000000000010001000000100010000000001010100000010100100000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001100000100011001000000011000010011000110010100001000011010100011010100000100011100100100000101001001100000000010001000010001010100110000111100010001100100011100000100011101000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,0.0,0,0.4954351893499569,0,0,3,0.4427878833418454,0.6153846153846154,3.586000000000002,0,57.4338,-0.20337054033264135
450,133-06-2,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,11000000011100100011000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001111000000110000000000100000000000000000000000000110100000000100000011000000010000000000000000000000000000010000000000000000000000000100010000000000000100001010100100001000000000000000000000000000000000000001000000000000000000000000010000000100000000001000000000000000000001000000000000000000000010010000000001000000100000000000001000000000000000000000000001000010000100000100010000000000000000011000111010000000000000000000011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6714559000758995,0,0.5234974644382447,3,0,2,0.5823015566880382,1.125,2.913500000000001,0,165.991,-1.1682095395267635
451,133-07-3,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,10000000011100100011000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000001011000000000010000000000000000000000000001111000000110000000000100000000000000000000000000110000000000100000011001100010000000001100000000000010000010000000000000000000000000100010000000001000100001010100100001000000000000100000100000000000000000001001000000000000000000000010001000100000000001000000000000010011001000000010000010000000110010100000001001010100010001100001000010000100001000011000001000010000100000100010001000100110000111000111011000100010000000100011101000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.5682879236970824,0,0.5234974644382447,2,0,2,0.5790530506936454,1.0,3.2585000000000015,0,150.134,-1.0472666857145534
452,133-11-9,Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,11000000011100100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000000000100000000100000000000000000000000110000001100100000011001100000000000001100001100111010000000010000000000011000000000100010000000001000100100110100100100100000000000100000100000100000000000001001000010001000000000000010001000100000000001000001100110110011001000000011000010011100110110100001101011010110011011100000100111101101100000111001111111000000011001000010001111100110000111100110001101100100100001100111100000100000000000000000000000001000000000000010000000000000000000000100000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000,0.424637089068492,0,0.5363791942059525,1,0,2,0.517138708479515,1.1176470588235294,2.1936,1,159.114,0.3795560826722354
453,134-62-3,CCN(CC)C(=O)c1cccc(C)c1,11100000011100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000000000000000000000000000000000000110000000000110000011001100000000100001100100000000010000011000000000000000000000000100010000000001000100001010100100001000000000000100000100000000000000000001001000000000000000000000010001000100000000001000010000000010011001000000010000010000000110010100000001001010100010001100001000010000100001000011000001000011000000000100010001000100110000111000110001000100001000000100011100000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.4800586308849718,1,0,1,0.47365056223664925,1.2857142857142858,2.4770200000000004,0,0.639637,0.33130236578530625
454,135-19-3,Oc1ccc2ccccc2c1,11000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000110000010101000000000000000000000001101000000000000000000000100000000000000000000000110000000100100000001001100000000000001100000000011011000000000000000000001000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000010000000000000000010001000100000000000000001100000100010001000000010000010011000100010100000100001000100010010100000000111000000000000001001001100000000010001000010001001100000000111100000001100000010110000000011101010000000000000000000010000000000000000000100000000000000000000010000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.16427204996205022,0,0.4459642876951254,0,0,2,0.4058293463821624,0.8181818181818182,2.5454,1,114.116,0.02217533358282993
455,136-85-6,Cc1ccc2n[nH]nc2c1,10000000011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000001011000000000011111000000000000000000000001110000000000000110000000000000000000000000000000110000001000100000010001111000000000001100101100000010110000000000100000000000000000101000100000001100100100011000100100000000000000100000100000010000000100001000000001001000000000000110001011100000100000001100000111010010011000000010000110000010100010100000001001000110010001100000000010000000000000011000001000000000000000000010001100100000000111000100001000000000000000000011100000100000000000000000000100000000000000000000000000000000100000000100000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000,0.2603650391064419,1,0.42689379533577476,0,0,2,0.38677688002408683,1.2,1.26632,0,116.573,0.7404159116743512
456,137-26-8,CN(C)C(=S)SSC(=S)N(C)C,11000000011000110000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000100000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000011000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6078788182600285,0,0.42689379533577476,2,0,0,0.5286122794665081,0.8333333333333334,2.0608,0,138.147,-1.1045379317853141
459,137-40-6,[Na+].CCC([O-])=O,10000000010000000011000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000100000001000000000000000000000100000100000000000000000000000000000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4611699480174543,2,0.2183098986658494,1,0,0,0.3086608002652699,1.8333333333333333,-3.8496999999999995,0,15.1952,1.7628982602188406
