,test_cas,smiles,pubchem2d,atom_number,alone_atom_number,bonds_number,doubleBond,tripleBond,ring_number,Mol,MorganDensity,LogP,oh_count,MeltingPoint,WaterSolubility
381,118-79-6,Oc1c(Br)cc(Br)cc1Br,00000000011000000010000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000010000000000100000000000000000011010100000000100100000001001000000000000001100000000011010000000000000000000001000000000100000000000000000100000010000100000000000000000000000100000000000000000001000000010000000000100000000001000100000000000000001000000100010101000000010000010011000100010100000100001000100010010100000000111000000000000001001001100000000010001000010001001101000010111100000000100000000000000000000000000000000010000000000000000000000000000001000000000010000000000000000000010000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000,0.3814278880116249,0,0.4061629898909468,0,0,1,0.6053403139014225,1.0,3.6797,1,89.9746,0.03509876081305308
382,118-96-7,Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,10000000011000110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000001000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000000100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000000000001000000000001000001000100000000000000000000110010010001010000010000010000000100010100000001101000111010001100000000010000000000000011000001000000000000000000010001100100000000111000100001000000000000000000011100000100000000000000000000000000000000100000000100000000000000000000100000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000,0.5682879236970824,6,0.509879245788606,3,0,1,0.5149239545407208,0.875,1.7196200000000006,0,104.87899999999999,-0.2527410718160636
383,119-06-2,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,11110000011111000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000000101000001001100000000010001100100000100010000000000000000000010000000000100010000000001000100000110100100000100000000000000000100000000000000000001001000000000000000000000010001000100000000001000000000000100011001000000010000010011000110010100000000011010100011000100000100011000100000000001001001100000000000001000010001010100110000111110010111100100010100000100011101000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.8286529628035242,0,0.7077130199142478,2,0,1,0.7192133191034452,0.4473684210526316,10.622199999999992,0,-7.9820199999999994,-2.396252271547606
384,119-32-4,Cc1ccc(N)cc1[N+]([O-])=O,11000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000101000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000010100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000000000001000000000001010001000100000000000000000000110010010001010000010000010000000100010100000001101000111010001100000000010000000000000011000001001000000000000000010001100100000000111000100001000000000000000000011100000100000000000000000000000000000000100000000100000000000000000000100000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000,0.42463708906849196,2,0.4268937953357748,1,0,1,0.41874486669705535,1.5454545454545454,1.48542,0,106.665,0.2581052509058029
385,119-34-6,Nc1ccc(O)c(c1)[N+]([O-])=O,10000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000101000000100000000000000000000000100000001100100000011001000000000000001100001100011010000000010100000100001000000000100000010000000000100100010000100100001100000000100000100000000000000000001000000010001000000000001010001000100000000000000001110110110010001010000010100010011000100010100100101101000111010011100000000111000000000000011001001101000001010001000010001101100000000111101100000100000000000000000000000000000001000000000000000000000000000100000000000001000000000000000000001000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000,0.42463708906849196,2,0.4268937953357748,1,0,1,0.4218327921516053,1.5454545454545454,0.8825999999999998,1,160.526,-0.009463852207846608
386,119-61-9,O=C(c1ccccc1)c2ccccc2,11000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000000001100000000000010000000000000000000000000000000100010000000001010100000010100100000000000000000000000100000000000000000001001000000000000000000000010001000100000000001000000000000000011001000000010000010000000110010100000000001010100010000100000000010000100000000001000001000000000000000000010001000100110000111000010001000100011000000100011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2603650391064419,0,0.4954351893499569,1,0,2,0.4620114492119952,0.6428571428571429,2.917600000000001,0,61.1734,-0.24781384772469925
387,120-07-0,OCCN(CCO)c1ccccc1,11000000011100100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000000000000100000000000000000000000100000001000111000011001000000000110001100001100000010000011000000000000001000000000100000000000000000100100010000100100000000000000100000100000000000000000001000010000001000000000000010001000100000000000000010000110010010001000000010100011000000100010110000001001000110010001100001000010000000001000011000001000000000000000110110001100100000000111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,0,0.4636208057940475,0,0,1,0.4607077469181958,0.9230769230769232,0.4775999999999999,2,47.5776,0.9983135800986216
388,120-21-8,CCN(CC)c1ccc(C=O)cc1,11000000011100100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000000000000000000000000000000000000110000001000111000011001100000000110001100101100000010000011000000000000000000000000100010000000001000101100010100101100000000000000100000100000000000000000001001010000001000000000000010001000100000000001000010000110010011001000000010000010000000110010110000001001010110010001100001000010000100001000011000001000000000000000110010001100100110000111000110001000100100000000100111100000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,0,0.4636208057940475,1,0,1,0.4553671993187943,1.1538461538461535,2.3453,0,33.4484,0.7360029203031289
389,120-62-7,CCCCCCCC[S](=O)C(C)Cc1ccc2OCOc2c1,11100000011110000011000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000001001000000000010000000000000000000000000001101000000100000000000000000000000000000000000000110000000100100001001101100000000011101100100000111010000000000000000000010000001010100000000000001000100000010000100000000001000000010000100000100000000000001000000010000000010000000010001000100000000000000001101000100010001000000111010010011000100010101001000011000100011010101000000011000000100010001001001100000000010001001011101010100000000111100000001100000010110000000011100010000000000000000000010000000000000000000000000100000000000000010000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.6714559000758995,1,0.5920388584524271,1,0,2,0.6007023412714564,1.0909090909090908,4.455500000000004,0,109.58200000000001,-1.4294149625673318
390,120-80-9,Oc1ccccc1O,10000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000100000000100100000001001000000000000001100000000011010000000000000000000001000000000100000000000000000100000010000100000000000000000000000100000000000000000001000000010000000000000000010001000100000000000000001101000100010001000000010010010011000100010100000100001000100010010100000000111000000000001001001001100000000010001000010011001100000000111100000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.2603650391064419,0,0.3583524013215925,0,0,1,0.3412925352738482,0.875,1.0978,2,102.445,1.1216305725482334
391,120-82-1,Clc1ccc(Cl)c(Cl)c1,00000000011000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001100000000010000000000000000000000000000000000000100000000010100000000001000000100000001100000000000010000000000000000000000000000000100000000000000000100000010000100000000000000000000000100000000000000000001000000000010100000000000010001000101001000000000000000000001010001000000010000010000000100010100000010001001100010000100000000010000000000000001000001000000000000000000010001000100000000111000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000100000000000000000000000000000000000000000000,0.32854409992410044,0,0.3834549617825017,0,0,1,0.4609910123765041,0.8888888888888888,3.6468000000000007,0,44.8137,-0.4132340634171485
392,120-83-2,Oc1ccc(Cl)cc1Cl,10000000011000000010000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000010000000000000100000000000000000000000100000000110100000001001000000100000001100000000011010000000000000000000001000000000100000000000000000100000010000100000000000000000000000100000000000000000001000000010010101000000000010001000100000000000000001100000101110001000000010000010011000100010100000110001001100010010100000000111000000000000001001001100000000010001000010001001100000000111100000000100000000000000000000000000000000100000000000000000000000000000100000000000100000000000000000000100000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000,0.32854409992410044,0,0.3834549617825017,0,0,1,0.43526535283503065,1.2222222222222223,2.699,1,55.6961,0.638259486025267
393,120-94-5,CN1CCCC1,11000000011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000100000000000110000010000000000000100000000100000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4611699480174543,0,0.2984757426773952,0,0,1,0.2798786161765491,1.1666666666666667,0.7120000000000001,0,58.6105,1.599260220108253
394,121-14-2,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,10000000011000110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000001000000000000000000000000000000110000001000100000010001100000000000001100101100000010000000000100000100000000000000100000010000001000100100010000100100001100000000100000100000000000000000001000000000001000000000001010001000100000000000000000000110010010001010000010000010000000100010100000001101000111010001100000000010000000000000011000001000000000000000000010001100100000000111000100001000000000000000000011100000100000000000000000000000000000000100000000100000000000000000000100000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000,0.4928161498861506,4,0.4636208057940475,2,0,1,0.4618968157858746,1.1538461538461535,1.8114200000000005,0,70.7714,-0.3042985357277604
395,121-32-4,CCOc1cc(C=O)ccc1O,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000110000000100101000001001100000000010001100100000011010000000000000000000011000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001101000100011001000000011010010011000110010100001100011010100011010100000100111100100100011101001001100000000010001000010111011100110000111100010101100110000010000110011100010000000000000000000010000000000000000000000000100000000000000010000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.4611699480174543,0,0.4459642876951254,1,0,1,0.4398904096985884,1.5833333333333333,1.6034,1,92.7197,1.276285015099869
396,121-33-5,COc1cc(C=O)ccc1O,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000110000000100101000001001100000000010001100100000011010000000000000000000011000000000100010000000001000101000010100101000000000000000000000100000100000000000001001000010000000000000000010001000100000000001000001101000100011001000000011010010011000110010100001100011010100011010100000000111000100100011001001001100000000010001000010111011100110000111100010101100110000010000110011100010000000000000000000010000000000000000000000000100000000000000010000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.42463708906849196,0,0.4268937953357748,1,0,1,0.4187385628355284,1.5454545454545454,1.2132999999999998,1,94.6055,1.5144548259057418
397,121-54-0,[Cl-].CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,11110000011110100011000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000000000000000000000000000000000000000000111000000100111000011001100000000110001100100000011010000011000000000000010000000000100000000000001000100000010000100000000000000000100000100000100000000000001000000010000000000000000010001000100000000000000011100000110010001000000011110010011000100010100001001011000100011011100001110011100000101000111001001100000000010001100110101010100000000111100100001100000011110000000011111010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7099719879357252,2,0.6605802524666092,0,0,2,0.6783978121318679,0.7741935483870968,3.0764000000000022,0,117.352,-1.7148164838365172
398,121-57-3,Nc1ccc(cc1)[S](O)(=O)=O,10000000011000100011000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000100000100000000100000000000000000000000100000001000100000010101000000000000001100001100000110000000010000000000000010000010100000000000000000100100010000100100000001110000110000100000000001000000001000000000001000000000000010001000100000011000000000000110010010001000000010000010000000100010100000001001000110010001100000000010000000000000011000001001000000000000000010001100100000000111000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.42463708906849196,1,0.4268937953357748,2,0,1,0.44981437142767994,1.181818181818182,0.5155000000000001,1,189.197,0.7299198057292768
399,121-69-7,CN(C)c1ccccc1,11000000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000000000000000000000000000000000000000000100000001000100000010001000000000100001100101100000010000011000000000000000000000000100000000000000000100100010000100100000000000000100000100000000000000000001000010000001000000000000010001000100000000000000010000110010010001000000010000010000000100010110000001001000110010001100001000010000000001000011000001000000000000000010010001100100000000111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.32854409992410044,0,0.3834549617825017,0,0,1,0.3642172663828923,1.0,1.7526,0,-27.6136,0.1954413823711008
400,121-73-3,[O-][N+](=O)c1cccc(Cl)c1,10000000011000100011000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000010000001000000000000000000000000000000100000001010100000010001000000100000001100001100000010000000000100000100000000000000100000010000000000100100010000100100001100000000100000100000000000000000001000000000011100000000001010001000100000000000000000000110011010001010000010000010000000100010100000011001001110010001100000000010000000000000011000001000000000000000000010001100100000000111000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000,0.3814278880116249,2,0.4061629898909468,1,0,1,0.4271129430023929,1.5,2.2482000000000006,0,52.8213,0.2609019216039889
401,121-75-5,CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,11100000011100000011100000000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000100000000000000000000100000000000000000100000000000101001001100000000000010100000100000100000000000000000000000010100010000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000010000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7099719879357252,1,0.5363791942059525,3,0,0,0.6050222192194821,1.1578947368421053,2.1218000000000004,0,7.959060000000001,-0.5713527991650793
402,121-82-4,[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,10000000010000111011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000011000000000000000000000000000000000000000000000000000000000000000100000000010000000000000010000000000100000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6570881998482009,6,0.4954351893499569,3,0,1,0.5095589626245755,0.6666666666666666,-1.6463999999999996,0,194.354,-0.6246107330697489
403,121-87-9,Nc1ccc(cc1Cl)[N+]([O-])=O,10000000011000110011000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001110000000010000101000000000000000000000000000000100000001010100000010001000000100000001100001100000010000000010100000100000000000000100000010000000000100100010000100100001100000000100000100000000000000000001000000000011100000000001010001000100000000000000000000110011010001010000010000010000000100010100000011001001110010001100000000010000000000000011000001001000000000000000010001100100000000111000100000000000000000000000000000000000000000000100000000000000000000010000000000000000000010000000000000000000100000000000000000000010000000000000000000010000000000000000000000000000000000000000000000,0.42463708906849196,2,0.4268937953357748,1,0,1,0.4489509899424688,1.5454545454545454,1.8304,0,112.751,0.28400776068217115
404,122-03-2,CC(C)c1ccc(C=O)cc1,11000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110100000000101000001001100000000010001100100000000010000000000000000000000000000000100010000000001000101000010100101000000000000000000000100000000000000000001001000000000000000000000010001000100000000001000000000000000011001000000010000010000000110010100000000001010100010000100000000010000100000000001000001000000000000000000010001000100110000111000010001000100011000000100011101100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.42463708906849196,0,0.4268937953357748,1,0,1,0.4124414376392797,1.181818181818182,2.6225000000000014,0,-4.37464,0.027149563809202325
405,122-14-5,CO[P](=S)(OC)Oc1ccc(c(C)c1)[N+]([O-])=O,11000000011100100011100000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001111000000000000001000000000000100000000000000000110000001100100000011001100000000010001100101100011010000000000100000100000100010000100000010000001000100100010000100100001100000000100000100000000000000000001000000010001000000000001010001000100000000000000001100110110010001010000010000010011000100010100000001001000110010011100000000011000000000000011001001100000000010001000010001100100000000111101100001100000000010000000011100000000001000000000000010000000000000000000000100000000000000000000000001000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000,0.5889091390305423,3,0.5234974644382447,2,0,1,0.5628467086323791,1.3529411764705883,2.7993200000000007,0,12.8709,-0.6475715700627063
406,122-34-9,CCNc1nc(Cl)nc(NCC)n1,11000000011000111000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000001110000000010000100000000000000000000000000000000000000000000110000010000000000000100000000110001000000000110110010000001000000000000001000000000000000000000000000000010010000000000000000000000000000001001000000000000000010000000000000010000000010000000000010000000000000000000100000000000100000000000000000000000100000000000000000000000000000000000000010000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,0,0.4636208057940475,0,0,1,0.4863493182911499,1.0,1.3885999999999998,0,206.271,0.4180796845258014
407,122-39-4,N(c1ccccc1)c2ccccc2,11000000011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001110000000000000100000000000000000000000000000000100000001000100000010001000000000000001100001100000010000010110000000000000000000000100000000000000000100100010000100100000000000000100000100000000000000000001000010000001000000000000010001000100000000000000000000110010010001000000010000010000001100010110000001001000110010001100001000010000000001000011000001001000000000000110010001100100000000111000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.16427204996205022,0,0.4800586308849718,0,0,2,0.4442555842173531,0.5384615384615384,3.430200000000002,0,54.3712,-0.20460159877726025
408,122-99-6,OCCOc1ccccc1,11000000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000100000000100101000001001000000000010001100000000011010000000000000000000011000000000100000000000000000100000010000100000000000000000000000100000100000000000001000000010000000000000000010001000100000000000000001100000100010001000000011010011011000100010100001000011000100011010100000100011100000100000101001001100000000010001000010111010100000000111100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3814278880116249,0,0.4061629898909468,0,0,1,0.3956297654238939,1.2,1.0577,1,34.2676,1.5069653723152825
409,123-05-7,CCCCC(CC)C=O,11100000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000110100000000101000001000000000000010000000100000000000000000000000000000000000000000000010000000000000001000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000100000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5456999379736751,0,0.3583524013215925,1,0,0,0.37772326974251397,1.4444444444444444,2.401700000000001,0,-12.0791,-0.20512567855485356
410,123-07-9,CCc1ccc(O)cc1,11000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000110000000100100000001001100000000000001100100000011010000000000000000000001000000000100000000000001000100000010000100000000000000000000000100000000000000000001000000010000000000000000010001000100000000000000001100000100010001000000010000010011000100010100000100001000100010010100000000111000000000000001001001100000000010001000010001001100000000111100000001100000010000000000011100010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.32854409992410044,0,0.3834549617825017,0,0,1,0.3661532776057729,1.2222222222222223,1.9546,1,19.7868,0.7124980150038926
411,123-15-9,CCCC(C)C=O,11000000011000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000110100000000101000001000000000000010000000100000000000000000000000000000000000000000000010000000000000001000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,0,0.2984757426773952,1,0,0,0.3186467747965588,1.7142857142857142,1.6215,0,-61.5976,0.4871850230334922
412,123-25-1,CCOC(=O)CCC(=O)OCC,11000000011100000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000101000001000000000000010000000100000100000000000000000000000010000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000010000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6078788182600285,0,0.4268937953357748,2,0,0,0.45120013584040003,0.9166666666666666,0.8927999999999999,0,-13.3627,0.6794614561266399
413,123-31-9,Oc1ccc(O)cc1,10000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000100000000000000000000000100000000100100000001001000000000000001100000000011010000000000000000000001000000000100000000000000000100000010000100000000000000000000000100000000000000000001000000010000000000000000010001000100000000000000001100000100010001000000010000010011000100010100000100001000100010010100000000111000000000000001001001100000000010001000010001001100000000111110000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2603650391064419,0,0.3583524013215925,0,0,1,0.3412925352738482,0.75,1.0978,2,137.874,0.8781622942983099
414,123-33-1,O=C1NNC(=O)C=C1,10000000011000110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000110000000000000000000000000000000100000000000100000011000000000000000000000000000000000000000011000100000000000000000100010000000000000100001010100100001000000000000100000000000000000000000000000000000000000000010000110100010100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5207300782128838,0,0.3583524013215925,3,0,1,0.3455471386797621,1.0,-0.9368000000000004,0,274.879,0.5386678369020272
415,123-54-6,CC(=O)CC(C)=O,11000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000100100000001000000000000000000000100000000000000000000000000000000000000000000010000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4928161498861506,0,0.2984757426773952,2,0,0,0.3185417720792042,1.1428571428571428,0.5545,0,-13.2572,1.3540453862955295
